"patent_id","名称","申请号","摘要"
"11249832","太阳能光伏新能源文化兽用面具","CN201210213891.X","本发明涉及太阳能光伏新能源文化兽用面具，属于新能源应用技术领域。在马的头部用松紧带将兽用面具套在马脸上，同时露出马耳朵、马眼睛、马嘴、马鼻。太阳光照射安装在兽用面具上的柔性太阳能电池产生电流，电流通过导电线输入控制器进行调整、接着通过导电线向安装在马耳朵下方的马脸上的LED照明灯供电，照亮马脸上的马耳朵、马眼睛、马嘴、马鼻。电流通过导电线向马鼻上的录音播放器供电，播放与赛马运动相关的音乐，同时向安装在马嘴上方的扬声器供电，使马嘴的长啸声、嘶叫声和马鼻的喷气声及时放大后，向赛马场上的观众播放，增加赛马的欢乐气氛。LED照明灯照亮兽用面具上表面上绘画的装饰文化图案，显示新能源文化的魅力。"
"11250485","带有天平臂功能的抛投型浮子","CN200910159106.5","本发明提供一种抛投型浮子(12)，其拆装容易，且采用该浮子的钓具不会轻易缠结。抛投型浮子(12)具有夹持器(14)、主体部(16)、臂(18)及线圈(20)。由线圈(20)形成孔眼(68)。夹持器(14)由橡胶或热塑性弹性体构成。主体部(16)由硬质合成树脂构成。渔线(13)包裹于夹持器(14)中。夹持器(14)被压入主体部(16)中。通过该压入，使夹持器(14)压紧渔线(13)。通过该压紧，使抛投型浮子(12)相对于渔线(13)的位置固定。渔线(13)穿过孔眼(68)。通过使渔线(13)上除端部以外的位置经过形成线圈(20)的金属线的空隙，使渔线(13)穿过孔眼(68)。"
"11250997","用于穿过鸟蛋隔膜注射材料和取出材料样品的方法和装置","CN201010139537.8","一种用于注射对象中和/或从对象、例如鸟蛋中取出物质的注射装置，包括具有主体部分和终止于针尖处的渐缩形部分的注射针。管连接在注射针上，并且围绕注射针以与之大致同心的关系而延伸。管具有定位在离针尖一段预定距离处的末端部分。管的末端部分用作止挡件，以限制针尖可穿过对象隔膜而插入到对象、例如蛋中的距离。检测器可用于测量由连在刺针上的止挡件施加在蛋隔膜上的力。还可测量由刺针和/或由刺针及连在刺针上的止挡件所施加在隔膜上的力。"
"11251025","一种文蛤快速生长品系的育种方法","CN200910100159.X","一种文蛤快速生长品系的育种方法，主要应用不同地理群体文蛤杂交结合选择育种的制种策略。首先用文蛤山东群体雌贝与江苏群体雄贝进行杂交，获得有生长快杂交优势的杂交子一代群体；以杂交子一代中生长快的个体为基础群，进行表型连续多代的选择育种，培育出文蛤快速生长品系，本发明操作简便，适用于规模化生产，培育出的文蛤快速生长品系与普通生产用贝相比，生长速度提高20％以上，这为文蛤养殖产量的提高有重要意义。"
"11251556","章鱼孵化装置","CN201010607897.6","本发明公开了章鱼孵化装置，包括水箱，水箱的上部开口且设有挂杆，其特征是：水箱底部制有环形的充气环架；充气环架的上沿口覆盖有气体分散片；充气环架外侧套设有第一卡环，并且该第一卡环将气体分散片的边缘封闭充气环架的上沿口；充气环架侧面具有通孔，能接受外部充气装置充气；挂杆上悬挂有章鱼附卵器。因此，是一种能利用所产生的细小气泡物理洗卵、孵化密度可控、适于批量孵化章鱼卵、便于移动和杀菌消毒的章鱼孵化装置。"
"11252046","浮式可控深度鱼礁","CN201110156112.2","本发明公开了一种浮式可控深度鱼礁，包括绳索和串接在该绳索上的浮球，其中：绳索中间部分经定滑轮经缓冲绳连接有自沉吸力锚；绳索的末端连接有浮箱；浮箱表面均布有附着环；附着环上连接有附着绳。其具有能调控悬浮深度进行人工增殖、稳定性好不易走锚、生态性能优越、能进行多水层增殖、增殖效果好的优点。"
"11252843","章鱼自净化孵卵装置","CN201110417076.0","本发明公开了章鱼自净化孵卵装置，包括具有盖板的孵化桶，其中：孵化桶的底部为漏斗形并且架设有隔板；隔板上均布有的气孔；隔板中心贯穿设有充气管，并且该充气管的一端开口于隔板的下侧，另一端开口于孵化桶外；隔板设有与孵化桶内壁能滑动配合的漏斗网；孵化桶的底部管口经柔性皮管连接有三通管；三通管还连接有能被升降机座连接的升降机构抬升的具有净水功能的吸附桶；三通管的自由端设有阀门。本发明具有结构新颖、净化效率高、维持成本低廉、孵化率高、节约水源、能耗低的优点。"
"11253158","圈形乌贼标志物","CN201110329498.2","本发明公开了圈形乌贼标志物，其具有2至5个柔性的标示板块，并且标示板块之间经具有弹性的流苏体相间连接呈环形；流苏体为至少4跟直径小于2毫米的细丝。标示板块上可记载放流信息，如No/Date/Tel等；流苏体和标示板块相间组合为一整体。流苏体的多根细丝分担弹性拉力，既保证了圈形乌贼标志物随乌贼生长而变大又能保证包被部分的皮肤的透气性，并且不存在阻碍乌贼游泳和摄食的标记附属物，紧贴乌贼身体，阻碍系数极小。本发明具有结构新颖、对标记乌贼体表无伤害、胁迫小、不影响生长等优点。"
"11253159","一种海月水母无性快速繁殖方法","CN201110349781.1","一种海月水母无性快速繁殖方法，包括将一定密度的已附着在聚乙烯波纹板上的海月水母螅状体在适宜的条件下使其通过出芽生殖快速繁殖，在短时间内使螅状体达到一定密度；然后将原波纹板上的螅状体按0.5-0.7个/cm2的密度移植到其他干净的波纹板上，并加入螅状体营养液，待螅状体在新的波纹板上固着后，可按上述适宜条件使螅状体在新的波纹板上快速繁殖，待螅状体达到一定数量后可通过控制温度使螅状体横裂生殖，产生大量的海月水母碟状体及水母体。采用本方法可以在无需海月水母成体的情况下，获得大量的高活力的海月水母螅状体、碟状体及水母体，且方法快速、简单、经济，适合于在较简单的实验条件下获得海月水母材料。"
"11253320","一种虾病的可控生物防控方法","CN201110413893.9","本发明涉及一种虾病的可控生物防控方法，该可控生物防控方法是把可以摄食病虾、死虾和食物残饵的水生动物用笼子装载，混养在对虾养殖池塘容易富集病虾、死虾和食物残饵的位置，笼子里面的生物可以随时摄食富集到笼子附近、里面的病虾、死虾和食物残饵；该可控生物防控方法可以打断虾病传播的链条，控制对虾养殖中虾病的扩散，又充分利用了食物残饵，减少浪费，保持环境的清洁。而混养的水生动物在笼子里面，不会和正常的养殖的对虾发生竞争、捕食、争夺空间等问题，保证了整个对虾养殖过程的顺利进行。"
"11253411","一种珍珠细胞活性液及其在珍珠养殖中的应用","CN201110444161.6","本发明公开了一种珍珠细胞活性液，由下列质量百分比的组分组成：氯化钠0.5％-5％、牛磺酸0.5％-5％、对氨基苯磺酸0.1％-3％、硫酸软骨素0.1％-1％、纯化水86％-95％。并公开了所述珍珠细胞活性液在珍珠养殖中的应用。本发明提供的珍珠细胞活性液可以降低蚌的得病率和死亡率，增加蚌的平均体重和平均产量，出现死珠的情况也大幅度下降，对珍珠养殖极具经济意义。"
"11253702","织锦巴非蛤的人工育苗方法","CN201210109012.9","本发明公开了织锦巴非蛤的人工育苗方法。经过检索，目前国内外有关织锦巴非蛤的研究才刚兴起，相关报道极少，涉及织锦巴非蛤苗种繁育方法的研究更未见有相关技术的披露。本发明通过亲体强化，人工催产，人工孵化，D型幼虫选优，幼虫培育，幼虫变态附着，稚贝培育的技术措施，进行织锦巴非蛤的规模化育苗。本发明具有独创性和先进性，有较高的学术水平和实用价值，可以从根本上解决织锦巴非蛤的供需矛盾，在北部湾沿岸形成织锦巴非蛤养殖产业链。本发明对逐步恢复织锦巴非蛤自然资源量，促进织锦巴非蛤人工养殖的可持续发展都具有重要意义。"
"11253785","金枪鱼防脱落标记快速注射器","CN201210163349.8","本发明公开了金枪鱼防脱落标记快速注射器，包括具有曲柄上设有电磁锤的本体，其中，本体上具有工作端，该工作端轴线附近制有圆弧形的推送通道；推送通道靠近工作端的部分向侧面敞开形成一个滑动平台；滑动平台靠近推送通道中部附近具有开口；推送通道靠近曲柄部分的端部具有贯穿本体的通孔，并且该通孔能容纳电磁锤的可伸缩的推杆；推送通道中部切线方向制有贯穿本体的切割槽；切割槽末端设有一对具有拖动功能的限位滚轮；切割槽内设有弹簧刀片。本发明具有操作方便、结构新颖、射速快、不易堵塞的优点。"
"11255353","一种节能型大菱鲆养殖方法","CN201010271017.2","本发明公开了一种节能型大菱鲆养殖方法。该方法包括养殖水源选择，池水的处理，饲料的处理，换水周期的控制，按照养殖水体生态学原理，海洋生物的生长环境要求，生物之间的相互关系及无公害养殖标准，采用生物生态学的方法控制养殖环境。关键技术是在水体中添加蛭弧菌蛭质体菌液，同时饲料也用蛭弧菌蛭质体菌液浸泡，养殖期间可达到40天换掉池水一次。本发明为生物养殖方法，绿色、安全、无污染，效果显著，能够改善水质，促进大菱鲆摄食，提高免疫力，促进生长，并提高成活率，有极好的发展前景。对提高经济效益和食用安全性，保障人类健康具有十分重要的意义。"
"11255354","一种节能减排的海参工厂化养殖方法","CN201010271063.2","本发明公开了一种节能减排的海参养殖方法。该方法包括养殖水源选择，池水的处理，饲料的处理，换水周期的控制，按照养殖水体生态学原理，海洋生物的生长环境要求，生物之间的相互关系及无公害养殖标准，采用生物生态学的方法控制养殖环境。关键技术是在水体中添加蛭弧菌蛭质体菌液，同时饲料也用蛭弧菌蛭质体菌液浸泡，养殖期间可达到40天换掉池水一次。本发明为生物养殖方法，绿色、安全、无污染，效果显著，能够改善水质，促进海参摄食，提高免疫力，促进生长，并提高成活率，有极好的发展前景。对提高经济效益和食用安全性，保障人类健康具有十分重要的意义。"
